lncRNA_ID	Brain	ES	Fibroblasts	Foreskin	HEK293	HeLa	Myeloma	PC3	RPE-1	U2OS	Spec	RAI	RAI*(1-Spec)	RAI*Spec	TS	lncRNA_Class
ENST00000617352.1_1_ADAMTSL4-AS1-002	F	A0	F	N	F	F	F	A0	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000372490.3_1_RP11-247A12.2-001	F	F	A1	N	F	F	F	N	N	A1	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000433521.2_1_RP4-682C21.5-001	A0	F	F	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000340585.6_1_CTD-2050E21.1-001	N	F	F	N	F	A1	F	N	A0	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000428280.1_1_AC142119.1-002	F	F	A0	N	F	F	A0	F	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000422203.2_1_AC096669.1-002	F	F	F	A0	A0	F	F	N	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000619166.1_1_RP1-102E24.10-001	F	A0	F	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000508123.1_1_RP11-53O19.1-005	F	A0	F	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000441146.1_1_GK-IT1-001	F	F	A0	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000525575.1_1_RP11-536I6.2-001	F	A3	A0	N	F	F	F	F	N	N	0.33	-0.43	-0.29	-0.14	0	other
ENST00000543970.1_1_RP11-83B20.1-001	N	F	A0	N	F	F	F	F	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000624517.1_1_RP1-163M9.7-001	F	F	F	N	F	A0	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000559455.5_1_DLGAP4-AS1-004	F	A1	F	N	F	A1	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000550332.5_1_RP11-944C7.1-002	A1	F	F	F	A0	F	F	N	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000424635.1_1_F10-AS1-001	F	F	A0	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000612999.1_1_RP11-374M1.2-004	F	F	F	N	A1	F	F	A0	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000435463.2_1_RP11-229P13.22-001	A2	F	N	F	F	N	F	A0	N	F	0.33	-0.43	-0.29	-0.14	-0.5	other
ENST00000434849.2_1_TPT1-AS1-009	A0	A1	F	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000621431.3_1_RP11-404F10.2-004	F	A0	F	A0	F	N	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000620472.1_1_RP11-278C7.3-001	F	F	F	N	F	A1	A0	F	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000580782.1_1_RP11-20B24.5-001	F	F	N	N	F	F	A0	A0	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000623307.1_1_RP11-429P3.8-001	A0	A0	F	N	F	F	F	F	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000554194.1_1_CTD-2555K7.2-003	F	F	F	N	A0	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000528507.1_1_RP11-626H12.2-001	A0	A0	F	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000587999.1_1_LINC01482-004	F	F	F	N	F	F	A0	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000617077.1_1_RP11-378J18.9-005	F	A0	F	N	A0	F	F	F	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000433572.2_1_RP11-542K23.7-001	F	F	A0	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000581905.1_1_RP13-270P17.1-002	N	F	A0	F	N	F	N	A0	F	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000630354.1_1_AF127936.7-006	F	N	A0	N	F	F	F	F	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000606192.5_1_ARF4-AS1-003	F	F	F	N	F	N	F	N	A0	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000454596.1_1_RP11-69I8.2-001	F	A3	F	N	F	F	F	N	N	A1	0.33	-0.43	-0.29	-0.14	0.5	other
ENST00000619407.4_1_RP11-74J13.8-001	F	F	A1	N	F	F	F	N	N	A1	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000622968.1_1_CTC-425O23.5-001	F	F	F	N	F	A0	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000500112.1_1_CCAT1-001	F	A2	F	N	F	A3	F	N	N	F	0.33	-0.43	-0.29	-0.14	1.5	other
ENST00000597495.1_1_AC073254.1-010	F	A0	A0	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000605549.1_1_RP11-95I16.4-001	A2	F	A0	F	F	N	F	N	N	F	0.33	-0.43	-0.29	-0.14	-0.5	other
ENST00000616998.1_1_RP11-50I19.2-001	A1	A1	F	N	F	N	F	F	N	F	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000421202.5_1_CCDC18-AS1-015	A0	F	A0	N	F	F	F	F	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000452659.5_1_LINC00426-005	F	F	A0	N	F	F	A0	N	F	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000567428.2_1_RP11-392E22.11-001	N	F	N	N	F	F	F	A0	A0	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000577346.1_1_RP11-680C21.1-001	A0	F	F	F	F	N	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000590740.2_1_RP11-242D8.1-001	F	F	A1	N	F	F	F	A1	N	N	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000553321.1_1_AC068831.6-001	F	F	F	N	F	A0	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000521010.1_1_RP11-267M23.3-001	A0	F	F	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000594119.1_1_ZNF528-AS1-005	A2	F	F	N	F	A0	F	F	N	N	0.33	-0.43	-0.29	-0.14	-0.5	other
ENST00000412553.5_1_LINC00652-003	A1	A0	F	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000550431.1_1_CTD-2213F21.2-003	N	F	N	A0	F	F	A0	F	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000515416.6_1_RP11-81H3.2-001	A1	A0	F	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000549163.1_1_RP11-110L15.1-001	F	F	A0	N	F	N	F	F	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000472323.1_1_ZBTB20-AS4-001	F	A1	A0	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000444227.2_1_CTD-2619J13.14-201	F	F	F	N	F	N	F	N	A0	A1	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000625224.2_1_CFLAR-AS1-013	F	A0	A0	N	F	F	F	F	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000510244.1_1_RP11-666A20.4-001	F	F	A0	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000560094.1_1_RP11-650L12.1-001	F	F	F	N	F	F	A1	N	N	A1	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000445770.3_1_CTC-242N15.1-002	F	A0	F	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000598961.1_1_RP11-186N15.3-002	F	F	A0	N	F	F	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000561404.1_1_CTD-2651B20.3-002	F	F	A0	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000635439.1_1_RP1-221C16.8-001	F	F	A1	N	F	F	F	A0	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000602653.5_1_LINC01531-006	F	F	F	N	F	A0	A1	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000526612.1_1_RP11-326C3.7-001	F	F	A0	F	N	F	N	F	A0	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000557108.5_1_SNHG14-026	A1	F	F	N	F	N	F	A1	N	F	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000602091.1_PCBP1-AS1-042	F	N	F	N	F	A0	F	F	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000524348.1_1_RP11-44N11.1-002	F	A0	F	N	F	F	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000569162.1_1_AC137934.1-002	F	F	N	N	F	A1	F	F	N	A0	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000455557.2_1_AC108676.1-001	F	F	F	N	F	A1	F	N	N	A2	0.33	-0.43	-0.29	-0.14	0	other
ENST00000557409.1_1_RP11-363J20.1-002	F	F	A0	N	F	F	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000624478.1_1_RP11-416H1.2-001	F	F	A0	N	F	F	F	A0	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000611039.1_1_AC004019.13-201	F	F	A0	N	F	A0	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000626852.2_1_LINC00969-101	F	F	F	N	F	F	A0	N	A1	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000490357.1_1_RP11-10O22.1-001	N	F	A0	A1	F	F	F	F	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000457168.2_1_AC006947.1-001	F	F	A0	N	F	A0	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000631229.2_1_AC005154.6-031	A0	F	F	N	F	F	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000629732.1_1_LINC01012-001	N	F	F	N	F	F	F	A1	N	A2	0.33	-0.43	-0.29	-0.14	0	other
ENST00000523190.5_1_PVT1-017	N	F	F	N	F	F	N	F	A0	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000519689.1_1_RP11-624C23.1-004	F	A0	F	N	F	F	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000628324.2_1_LINC01170-003	F	F	F	N	F	F	A1	N	N	A0	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000623036.1_1_DANCR-005	F	F	N	A1	F	F	F	N	N	A1	0.33	-0.43	-0.29	-0.14	-1	other
ENST00000458002.6_1_RP11-541P9.3-001	F	A0	F	N	F	A0	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000438432.5_1_DARS-AS1-003	F	F	A0	A0	F	N	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000554687.1_1_CTD-2058B24.2-001	F	F	F	N	F	A1	A0	F	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000609090.1_1_RP5-855D21.3-001	A0	N	F	A0	F	F	F	N	F	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000630717.1_1_RP11-68E19.2-001	F	F	F	N	F	A0	F	A0	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000563284.3_1_RP11-304L19.1-002	F	A1	F	N	F	F	F	A0	N	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000507296.1_1_RP11-364P22.2-001	F	F	F	N	F	A0	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000610948.1_1_LINC00467-004	F	A1	N	A0	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000509615.2_1_RP11-415I12.3-001	F	A0	A0	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000511091.1_1_RP11-284A20.3-001	F	N	A0	A0	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000618256.1_1_RP11-266K4.14-001	F	F	F	N	A1	N	F	F	A0	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000601888.3_1_LINC01515-010	F	F	A0	N	F	F	N	N	A1	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000578974.2_1_RP11-355B11.2-003	F	F	A0	A0	F	F	N	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000452051.1_1_TM4SF19-AS1-001	N	F	F	N	F	A0	F	F	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000454234.1_1_RP5-1185I7.1-001	A0	F	F	N	F	A0	F	F	N	N	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000557910.1_1_RP11-325E5.1-001	F	F	F	N	F	A0	F	N	N	A0	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000468219.1_2_AC003003.5-001	A1	A0	F	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000581946.1_1_RP11-354P11.3-001	F	A1	F	N	F	F	A0	N	F	N	0.33	-0.43	-0.29	-0.14	-1.5	other
ENST00000441558.1_1_MORC2-AS1-003	F	F	A0	N	F	F	A0	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000604346.1_PCBP1-AS1-059	A0	A0	F	N	F	F	F	N	N	F	0.33	-0.43	-0.29	-0.14	-2	other
ENST00000578660.1_1_RP5-890E16.2-002	F	F	F	N	F	A0	A2	N	N	F	0.33	-0.43	-0.29	-0.14	-0.5	other
ENST00000429808.5_1_LINC00426-004	A1	F	F	F	F	A0	F	A1	N	F	0.11	-0.33	-0.3	-0.04	-2	other
ENST00000565686.1_1_RP11-24M17.4-001	N	A0	A0	F	F	F	F	F	F	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000563540.1_1_RP11-146F11.5-001	A1	F	F	F	F	A0	F	F	N	A0	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000453706.2_1_AC068489.1-001	A0	A0	A0	F	F	F	F	F	N	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000366189.3_1_RP11-423H2.3-004	A0	F	F	N	F	A0	F	F	A1	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000592413.2_1_AC005775.2-001	F	F	F	A1	F	F	F	N	A1	A1	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000584148.1_1_RP11-13N13.5-001	A1	F	F	N	F	A0	F	F	A0	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000333487.2_1_RP5-821D11.7-001	F	F	A0	F	A1	F	A0	F	N	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000506412.1_1_RP11-553P9.3-002	F	F	A0	A0	F	A0	F	F	N	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000613921.1_1_CEBPB-AS1-001	F	F	F	A1	F	A1	F	F	N	A1	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000598703.1_1_AC092316.1-001	A1	F	F	F	F	A0	A1	N	F	F	0.11	-0.33	-0.3	-0.04	-2	other
ENST00000563704.1_1_RP11-709D24.5-001	A1	F	F	N	F	A0	F	F	A0	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000502647.1_1_RP11-772C9.1-001	F	F	A1	N	F	A0	F	F	F	A1	0.11	-0.33	-0.3	-0.04	-2	other
ENST00000370380.2_1_AC017104.2-001	A2	F	A0	F	F	F	F	F	N	A0	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000625094.1_1_RP11-649A18.3-001	A0	F	F	A0	F	F	F	F	N	A1	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000570493.2_1_RP11-314A20.5-001	F	F	F	N	A0	F	F	A1	A0	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000550874.1_1_RP11-630C16.2-001	F	F	F	N	F	A0	F	F	A0	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000591771.1_CTC-550B14.8-001	F	A0	F	N	F	F	F	A0	F	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000623228.1_1_RP11-51F16.1-001	F	A1	A1	F	F	F	F	A1	N	F	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000416758.5_1_PGM5P4-AS1-001	F	F	A0	A0	F	F	F	N	A0	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000557393.1_1_RP11-44L9.1-001	A0	F	F	N	F	A0	F	F	A0	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000583426.1_1_RP11-464D20.6-001	A0	F	F	N	F	A0	F	F	A0	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000411553.2_1_HCG11-001	F	F	F	A0	F	F	A0	A0	N	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000567819.1_1_CAPN10-AS1-001	F	F	F	N	F	A0	F	F	A1	A1	0.11	-0.33	-0.3	-0.04	-2	other
ENST00000455336.2_1_RP11-197P3.5-001	F	F	A0	A0	F	A0	F	F	N	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000601431.1_PCBP1-AS1-044	F	F	A0	F	F	A0	F	N	F	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000417333.6_1_RP11-10A14.5-003	F	F	F	N	F	F	F	A0	A0	A1	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000431803.2_1_CDC42-IT1-001	F	F	F	A0	F	F	A0	A0	N	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000606898.1_1_RP4-665J23.4-001	A0	A0	F	F	F	F	F	N	A0	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000343087.4_1_RP11-96B5.3-001	F	F	F	A0	A0	F	F	A0	F	N	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000615939.1_1_CTD-3131K8.2-005	F	A0	F	N	F	F	F	A0	A0	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000493825.1_1_PAQR9-AS1-004	A2	A2	F	A0	F	F	F	N	F	F	0.11	-0.33	-0.3	-0.04	0	other
ENST00000486571.1_1_RP11-706O15.1-008	F	A1	F	N	F	F	F	A0	A0	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000456627.1_1_LINC00355-001	F	F	F	A0	A1	F	F	F	N	A0	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000455607.3_1_RP11-350J20.5-001	F	F	F	A0	F	A1	F	N	A1	F	0.11	-0.33	-0.3	-0.04	-2	other
ENST00000533405.1_1_RP11-297N6.4-001	F	F	F	N	F	A1	A1	F	A0	F	0.11	-0.33	-0.3	-0.04	-2	other
ENST00000565521.1_1_CTD-2083E4.4-001	F	A1	A1	N	F	F	F	F	F	A1	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000585471.1_1_CTD-2020K17.1-002	F	F	A0	N	F	F	F	F	A0	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000608086.5_1_SRD5A3-AS1-016	F	A0	F	A0	F	F	F	F	N	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000507666.1_1_ERVH-1-001	F	A3	F	N	A0	F	F	F	F	A0	0.11	-0.33	-0.3	-0.04	-1	other
ENST00000452148.2_1_PCAT7-001	F	A1	F	F	F	F	F	A2	N	A2	0.11	-0.33	-0.3	-0.04	0.5	other
ENST00000570130.1_1_RP11-480A16.1-001	F	F	F	N	A2	F	A1	F	F	A1	0.11	-0.33	-0.3	-0.04	-0.5	other
ENST00000418848.1_1_AMMECR1-IT1-001	F	F	F	N	F	A0	F	A0	A0	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000501708.1_1_RP11-867G23.3-001	A2	F	F	N	F	A2	F	A0	F	F	0.11	-0.33	-0.3	-0.04	0	other
ENST00000595748.1_1_CTC-490G23.2-001	F	A2	A0	N	F	F	F	F	F	A0	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000354425.4_1_RP5-1096D14.6-001	F	A0	A0	F	F	F	F	A0	N	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000548872.5_1_BCDIN3D-AS1-001	F	A1	F	A0	F	F	F	F	N	A0	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000608266.1_1_RP11-634H22.1-001	F	F	A0	F	A1	F	F	N	F	A0	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000499359.2_1_SEC24B-AS1-003	A2	F	F	N	F	F	A0	F	A0	F	0.11	-0.33	-0.3	-0.04	-1.5	other
ENST00000559702.1_1_IQCH-AS1-002	A0	F	F	N	F	A0	F	F	F	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000600959.1_1_CTD-2527I21.7-001	A0	A1	F	F	F	F	F	N	A0	F	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000520980.2_1_CTD-2283N19.1-001	A2	F	F	F	F	F	A1	F	N	A0	0.11	-0.33	-0.3	-0.04	-1	other
ENST00000551974.1_1_RP11-843B15.2-001	F	F	F	N	F	A0	F	F	A0	A0	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000589397.1_1_AC002398.13-001	A0	A0	A0	F	F	F	F	F	F	N	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000541881.1_1_RP11-218M22.2-001	F	F	A0	N	F	F	A0	A0	F	F	0.11	-0.33	-0.3	-0.04	-3	other
ENST00000602718.1_1_RP1-257I20.14-001	F	F	F	A0	F	F	A0	F	N	A1	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000444130.1_1_AP000705.7-001	F	F	A1	N	F	A0	F	F	F	A0	0.11	-0.33	-0.3	-0.04	-2.5	other
ENST00000602979.1_1_RP11-419I17.2-001	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000625075.1_1_RP11-688I9.5-001	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000381466.2_1_RP11-363N22.3-001	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000551631.6_2_SNHG14-017	F	F	N	N	N	N	F	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000623060.1_1_CTA-481E9.2-001	F	F	F	N	F	N	N	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000634783.1_1_RP11-764D10.2-001	F	N	N	N	F	N	F	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000530550.1_1_CTD-2562J17.2-001	F	F	N	N	F	N	N	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000592939.1_1_TNRC6C-AS1-002	F	F	N	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000422153.1_1_RP11-126K1.8-001	N	N	N	F	N	F	F	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000583247.1_1_RP11-41O4.1-002	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000549373.1_1_RP11-115H15.2-001	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000551571.1_1_RP11-121E16.1-001	F	N	N	N	F	N	F	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000584959.1_1_RP11-927P21.1-003	F	N	N	N	F	F	N	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000434256.5_1_AC083884.8-002	F	N	N	N	F	F	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000614749.1_1_RP5-1057I20.6-001	N	N	F	N	N	F	F	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000622438.1_1_RP11-66N24.7-001	F	N	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000577176.1_1_RP13-580F15.2-002	F	N	N	N	F	N	F	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000606909.1_1_XXBAC-BPG299F13.14-001	N	N	N	N	F	F	F	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000502479.1_1_LINC00939-001	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000626826.1_1_HELLPAR-001	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000451781.1_1_RP11-706O15.5-003	N	F	N	N	F	F	N	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000587701.1_1_AC005262.3-001	F	N	F	N	F	F	N	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000566143.2_1_CTD-2196E14.5-001	N	F	N	N	F	N	F	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000624501.1_1_RP11-78O7.1-001	N	N	F	N	F	F	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000623785.1_1_RP11-810P12.7-001	N	F	N	N	F	F	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000560594.1_1_RP11-50C13.1-001	F	N	F	N	N	N	F	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000422294.4_1_LINC01119-004	F	N	N	N	F	F	N	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000604135.1_1_RP11-701H24.8-001	F	F	N	N	N	N	N	F	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000450908.2_1_RP11-76I23.7-001	N	N	N	F	F	N	F	N	F	N	0.67	-1	-0.33	-0.67	0	other
ENST00000568633.1_1_SNAI3-AS1-007	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000622889.1_1_RP11-627K11.6-001	N	F	N	N	F	F	N	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000578278.5_1_LINC00668-004	N	F	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000617813.1_1_AC073254.1-013	N	N	N	F	N	F	F	N	F	N	0.67	-1	-0.33	-0.67	0	other
ENST00000617850.1_1_CTD-3154N5.2-001	F	N	F	F	N	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000434938.7_1_PAR_Y_LINC00106-002	F	N	F	N	N	F	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000630421.2_1_LINC01232-001	F	F	N	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000563063.1_1_RP11-218M11.1-001	F	N	N	N	F	F	N	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000532866.1_1_RP11-50B3.4-001	N	N	N	N	F	N	F	F	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000606430.1_1_RP1-60O19.1-011	F	N	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000437244.6_1_DHRSX-IT1-001	N	N	F	N	F	F	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000598131.1_1_CTC-513N18.6-001	F	N	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000610050.1_1_RP3-402G11.27-001	F	N	F	N	F	N	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000625242.1_1_FAM95C-002	N	N	N	N	F	F	F	F	N	N	0.67	-1	-0.33	-0.67	0	other
ENST00000576540.1_1_RP11-961A15.1-001	N	N	F	N	N	F	F	N	N	F	0.67	-1	-0.33	-0.67	0	other
ENST00000457443.2_1_PRMT5-AS1-002	N	N	N	F	N	F	N	F	F	N	0.67	-1	-0.33	-0.67	0	other
ENST00000623964.1_1_RP11-85I17.2-001	N	F	N	N	F	F	F	N	N	N	0.67	-1	-0.33	-0.67	0	other
